trial,perturbation,P_at_n12,P_at_n13,P_at_n27,P_at_n37,P_at_n39,ZZ_at_n12
79,small,0.6893254178691096,0.6849920612565719,0.5834074918451222,0.7790909687914457,0.8659608814470054,0.4362010861718106
80,shuffle,0.8817558935734732,0.9195726221829545,0.9043057154822962,0.9055521831769376,0.9079955030937165,0.770146866062583
80,random,0.5386354002129873,0.47190864526243453,0.44552364451075444,0.41649849450255877,0.6105114856805613,0.1951255393495691
80,small,0.7463315667008134,0.7586368731974831,0.8479488290039174,0.7950249445015366,0.7916393945375296,0.5199060002443058
81,shuffle,0.8467818348288155,0.8666583915905154,0.8931740863405904,0.8133430787279385,0.8710406086131067,0.6935734357073632
81,random,0.7400288615675794,0.6924964615526945,0.4306013706145932,0.34251682681305223,0.3031655411892961,0.5102875235063908
81,small,0.6999985456988917,0.7100922550649632,0.7631398502168124,0.8762507719902922,0.8375916367682973,0.44770817040929317
82,shuffle,0.8670460281917434,0.8616125889910982,0.8969317754492145,0.879425869321274,0.875028196345514,0.7357065329431139
82,random,0.8547740017442627,0.8199097757680868,0.5426527630319653,0.35853452192084156,0.4541967401903844,0.7193548402922854
82,small,0.6569165798103344,0.6629176755316756,0.7485632727736491,0.8315998215823649,0.7785248287160073,0.3773394001438296
83,shuffle,0.8250374303463603,0.8358778606987294,0.923108512003876,0.8721530156896599,0.8280153688442332,0.6616587620348393
83,random,0.8475238368953681,0.8565403417516468,0.7890641236032703,0.8782208717190256,0.7301024657563289,0.6973097459628095
83,small,0.7119205273478831,0.7146615404638224,0.6362679880143145,0.8742765318210513,0.9300105664869304,0.4726382827269545
84,shuffle,0.6477165713096997,0.5832012796853973,0.4143704570721526,0.7317714196102929,0.855342760470736,0.3688481343575565
84,random,0.7595856899708949,0.7657212488197623,0.8157462031185153,0.6735192058295077,0.6689265403397644,0.5345866973309026
84,small,0.6066336830685426,0.5995139289900875,0.5047384246529367,0.7747805923027358,0.9079758791662554,0.3100350894511883
85,shuffle,0.6805222759082215,0.6554033420223858,0.7390759349168227,0.8503867999357876,0.7861576379379396,0.4000412411868913
85,random,0.6367926448665088,0.6110811018733314,0.8737081078600791,0.7478959066458584,0.7906156803971811,0.34830373609114273
85,small,0.7174485551590989,0.7236107347803016,0.7539737373422223,0.9374815629178388,0.9053828722468139,0.48064692559532446
86,shuffle,0.6496921386646185,0.6470232448849043,0.8684647009870756,0.8009282721226119,0.7758384569170459,0.32802148923330604
86,random,0.8082292223290254,0.7710694751570136,0.9092773664199014,0.9108547044679145,0.7173371908382994,0.62958167254622
86,small,0.6727905477778503,0.670007916527891,0.6623201785094769,0.9252374061379404,0.9051114468510965,0.4096362200463257
87,shuffle,0.6510934046115332,0.4801375556685652,0.6862338967574998,0.8582955255269689,0.7721790152936392,0.3200149724932244
87,random,0.7440240276082339,0.7346859788611461,0.898031540253898,0.769324474324914,0.9244604011969008,0.507419297453748
87,small,0.7000180617193761,0.6996788679183544,0.5612122433259614,0.770128035391388,0.9018985646990879,0.4515454603967174
88,shuffle,0.7007301727429531,0.587223703236168,0.6098265150114933,0.8486766531651583,0.6854111261041204,0.44416033341451
88,random,0.6102121868080309,0.5878310513463735,0.695548001664841,0.8214217147797195,0.7170170536182496,0.25961995665529125
88,small,0.7212483353206094,0.7174429369809529,0.6446692509201143,0.8668429950182668,0.9169460398493442,0.4879270539216227
89,shuffle,0.8269634591000815,0.8254323039883056,0.9308778230861058,0.8164949068869193,0.8169698367632874,0.6551740466405127
89,random,0.7840695995652025,0.913492238537136,0.7765440231382003,0.8439858544973289,0.6028075761870048,0.5891291567042906
89,small,0.6510195358442309,0.6434278152721935,0.5363286033561416,0.747433704344543,0.8985775791257399,0.37378364464883507
90,shuffle,0.4847547152041513,0.45544397231486516,0.5656009590128701,0.8689074259625208,0.9650816713328066,0.15092859848823237
90,random,0.8073324664367886,0.7357215105782643,0.3719629045610267,0.12809591443298776,0.22795777515705626,0.6311030032613517
90,small,0.6893139587249855,0.6891986047896577,0.6908133903738206,0.9298980833376957,0.9109971844834763,0.43587963911310174
91,shuffle,0.764969053341317,0.7502686165183392,0.8760502134856814,0.8997745189530216,0.7356330986193982,0.5528504885948793
91,random,0.7942349121870754,0.847434375887711,0.7475343723352504,0.9098474374969506,0.7611497351322537,0.5934839519631069
91,small,0.6726354290598106,0.6829796259124971,0.7323834804748311,0.8907557000884884,0.8533368027509101,0.4062058148849932
92,shuffle,0.5341138997578664,0.5196659279075139,0.7056281216193172,0.7443964152619779,0.8290775077915443,0.21047827381219508
92,random,0.7795362190760016,0.7633394487708636,0.7198626017154082,0.8866901092392848,0.7721247840348691,0.5604769922013111
92,small,0.7027397687629323,0.6995399284775969,0.6248020761313431,0.87638037207026,0.9282879950807723,0.4575166690422797
93,shuffle,0.8024254989190964,0.7848664570826868,0.6324919722316571,0.6238744888085754,0.5165022920178866,0.6249194970793344
93,random,0.8443785779236246,0.8487723045248257,0.8078643001994403,0.8212687050744866,0.8365125383202434,0.6921880743435693
93,small,0.68813952616868,0.6991182086780535,0.7441038711081495,0.8770567013118984,0.8390130839471531,0.430880862208324
94,shuffle,0.4045608368819592,0.3396211578888519,0.3102816935208462,0.4144867403396815,0.6284694778732367,0.07253330997074486
94,random,0.6996432311944931,0.5949663141516963,0.8198078146085023,0.9320523195074133,0.5936607989616777,0.4028334125793463
94,small,0.6908296840318315,0.6872232133401968,0.7342904244114612,0.9003656956175354,0.8394342519433792,0.4351308135973392
95,shuffle,0.5057274479373313,0.4698828611924616,0.5970115129449378,0.6598959194820244,0.8225734866579919,0.17157701766227962
95,random,0.8865129330530429,0.7307164827892678,0.429111442071331,0.26087825306476137,0.40433800975966044,0.7735681564685506
95,small,0.723430160733915,0.7230964312352768,0.6945062322135324,0.9108972055255216,0.9142042925220399,0.4912964418981546
96,shuffle,0.6643570607130355,0.6460554142873661,0.7527553744838037,0.9182938894769931,0.7438597424370523,0.37597209133702947
96,random,0.7424811122355979,0.7501193284215076,0.9251579402667669,0.6978061001400768,0.6299685278756263,0.4959879084187629
96,small,0.6859805118529448,0.6729247438035475,0.5416155079430022,0.7384935009494557,0.8406692883760236,0.4309534450821975
97,shuffle,0.7702794370260427,0.7634195024236284,0.8332556280936115,0.8568034408552772,0.8739503538632888,0.5694257512720251
97,random,0.42594925053316174,0.41465842689404137,0.5629998644429062,0.7655835969976312,0.7239419243863537,0.08299933960891057
97,small,0.6602875855019101,0.6626454767107571,0.6749014389568739,0.9410639859055493,0.9262840476974731,0.3907218055506543
98,shuffle,0.5714994554550449,0.45202517943475684,0.4832799596551899,0.5616503860765528,0.8568545299686351,0.24563119348221418
98,random,0.527964007369057,0.5199482380310707,0.6520772069904469,0.819945692575336,0.6437056700138628,0.18126464651383115
98,small,0.662919629619933,0.6574272168269171,0.5844609620430079,0.8397296483576204,0.9256421918339179,0.39469369645405783
99,shuffle,0.8940470464246986,0.8902063897847657,0.67323630849607,0.7002702395400677,0.608376127081909,0.791548338031824
99,random,0.5842945665760488,0.5812643312498408,0.7989727053800931,0.7585371291604023,0.7549953845316798,0.2795172470210745
99,small,0.6858240351155935,0.6765594802782402,0.5725338912104169,0.8422790830410751,0.9127875196608324,0.43054083779645136
100,shuffle,0.5485037811309451,0.5166906692841702,0.5646133021043892,0.9506254590274764,0.9592874363945089,0.21239523677057193
100,random,0.7695796768474025,0.8257171448907704,0.6466760467008169,0.9669161358445407,0.7306659813933896,0.5398144370494123
100,small,0.7468161105722776,0.7627245295101608,0.7685531302136445,0.8925546467811228,0.8681124299432701,0.5285432591266935
101,shuffle,0.7296670537315486,0.7062609189178956,0.8905018732987912,0.6139250197659999,0.5230648034039937,0.4638696766503984
101,random,0.7715040178899533,0.8127799310236142,0.7152074044752442,0.9554429403151881,0.8841894399907116,0.5717620558834866
101,small,0.6772161187393554,0.6707895752630971,0.5818109284113194,0.8209739721262128,0.9275752890089076,0.4160650460394554
102,shuffle,0.7221690709054525,0.7126784390966686,0.9004894269700645,0.8819403426083474,0.8168018513420925,0.4605449490406862
102,random,0.7417239956575036,0.706674671802127,0.9453793132639845,0.8618860652953112,0.7062758543248481,0.4871122267197173
102,small,0.7334311439491371,0.7368880506355345,0.7251095089396075,0.8792623523051194,0.8742746693629948,0.5049343838833602
103,shuffle,0.40442384858316793,0.3824410871331036,0.4449453410175363,0.32858160921755486,0.476444990566829,0.05202657114831494
103,random,0.8448157368748738,0.9408040765498384,0.8498562417399076,0.8822278041899217,0.74869815271478,0.6941981718064126
103,small,0.7400193011849393,0.7418966736495807,0.7722007242667449,0.891071800752569,0.8748519728083362,0.5164809621083194
104,shuffle,0.7465188328298908,0.701203514862444,0.7918432554206135,0.9071037712743566,0.6875539485903157,0.5254026891101053
104,random,0.8858975120162149,0.8342958630664632,0.6093518337037265,0.5130967654601963,0.3451626935959743,0.7785813723979939
104,small,0.6655705444002059,0.6507560569300704,0.4839086509754777,0.6924728585652259,0.8609744327548435,0.3958506388867219
105,shuffle,0.5961733691353007,0.5474360677578942,0.5334182888952738,0.43990510779240916,0.3130502949341775,0.24136203909724183
105,random,0.9081135126295736,0.9543491264521864,0.7333610673196657,0.7500555000013496,0.6433776411432013,0.8162522062207376
105,small,0.6737195080993663,0.6607065789553699,0.5156116807600593,0.7413012676128916,0.8809202700064676,0.4102842509216641
106,shuffle,0.7119095786180937,0.6848424023043989,0.6322179938377714,0.9299447625609284,0.8427460494250781,0.4724746338719392
106,random,0.6748771635736176,0.6506181700928968,0.8776514643602532,0.7878056865394133,0.6271059144518863,0.37968555642671187
106,small,0.7250681748606798,0.730506545867165,0.7800819025643213,0.9025369148672228,0.8776277044242893,0.49008422152390285
107,shuffle,0.8128106444774932,0.8016936557530674,0.9028707745577674,0.7411995089578836,0.716617354140703,0.6259132988965863
107,random,0.7632574478334179,0.8359569152962107,0.7763158900809884,0.7627905907343085,0.6926239879423339,0.5376539514381196
107,small,0.7003265819622426,0.7103531767314288,0.7393773483464579,0.8880460139678824,0.845855875505333,0.4507492743459315
108,shuffle,0.6424469314132306,0.5859787516267758,0.8674264399588748,0.714553111217266,0.47448354279158733,0.2980389976284846
108,random,0.5937935211645405,0.5290240556371826,0.45927883948692894,0.6537871989328148,0.6785626337970428,0.2739409387582905
108,small,0.6805939917800754,0.6903468606418919,0.613296216692593,0.8814299852303897,0.8519383034934824,0.4224487301182405
109,shuffle,0.7649341573901738,0.7421181674316597,0.8884114770497733,0.9037407831034873,0.7995556064193973,0.5457450809838236
109,random,0.7452221568884814,0.6703388584828418,0.47295274267401566,0.26622093216701415,0.5454911665427319,0.5257410496410617
109,small,0.6689841280640579,0.6668922471723547,0.6100687880080807,0.8207230593536221,0.954544783901439,0.40050753560899544
110,shuffle,0.4381135578185182,0.41004577072149007,0.49095077657042907,0.2820448734635997,0.4566179950442894,0.04785201031408256
110,random,0.7065002710906594,0.7221614098852547,0.5653500527610036,0.7597051361763829,0.46565889767877533,0.42798032033952504
110,small,0.7107699898472135,0.7179939203685383,0.8400098803072583,0.7484132744680404,0.7341898138794085,0.4565932890781914
111,shuffle,0.8341171965787729,0.8207457157163917,0.8731630909282381,0.8262149161300286,0.819378770581283,0.6684536672205671
111,random,0.6138529809009045,0.5576503437882208,0.7472948109306318,0.7905898495596033,0.5347011303740472,0.30451073916024757
111,small,0.6019192844105055,0.5912694269583624,0.44124208090515193,0.7318775784068654,0.8730323565825939,0.3019176566270516
112,shuffle,0.8462715626445854,0.8732267201029921,0.8998119884104095,0.8543311054009635,0.873411445954226,0.6959523000829408
112,random,0.6755945418420873,0.6924267908305083,0.7836522283342876,0.7653418168827503,0.700318200093425,0.4048507329869487
112,small,0.7373970025970996,0.7346892113503826,0.7382264606802224,0.9125678304289865,0.9024536796436916,0.5137618473021756
113,shuffle,0.7583733073340554,0.7306439347716879,0.6073122436665241,0.5740843662570719,0.43424097725523486,0.5285786275837313
113,random,0.5226217014711233,0.46139054890020104,0.22171002265381437,0.10689269970070696,0.031816058134998805,0.15218497225829608
113,small,0.6542490897233032,0.6449750248122388,0.6419134165538998,0.9238477894812825,0.8989664991681634,0.37982420097039704
114,shuffle,0.7876256402091988,0.7876488651803955,0.9409690292510484,0.8290473209983292,0.7346534805228548,0.5863353389576387
114,random,0.5725385296538568,0.5193681523152462,0.5173986206902708,0.9370153234113726,0.9399117755523739,0.258037685965959
114,small,0.6857140532767522,0.6864583336011358,0.49172830437429704,0.6648055353696278,0.7913833401729344,0.43014676266050056
115,shuffle,0.796807683191736,0.8062287779762449,0.9185946222005689,0.7661304092461342,0.7546545764803737,0.6000412554955331
115,random,0.6579762717049885,0.6954910346218441,0.7386142855906953,0.8459717371590803,0.7198423371679653,0.38456904041271
115,small,0.6985585750364849,0.6990228235357194,0.6793212043891604,0.9085083646045081,0.8813474900164255,0.4500274518521382
116,shuffle,0.8859589637195534,0.8617437517188902,0.9468635665843051,0.9174844065658881,0.8921705998768569,0.7740902998450927
116,random,0.4384029971826173,0.3806264575294441,0.7110406111265315,0.5283026865075836,0.5441956160489896,0.0765842061264995
116,small,0.7250616116354591,0.7152056201864868,0.624067093909678,0.8620325066160746,0.9156004013328282,0.49419925150537874
117,shuffle,0.804872643394171,0.7837718462992352,0.8795456009922226,0.7954253750554792,0.7571198498486482,0.6100360226664462
117,random,0.5365498412869851,0.5248351056956846,0.7648815373217799,0.7602583546260885,0.8314303446088571,0.20995807403805727
117,small,0.7002898240010303,0.7035163227790944,0.7563130951430697,0.8956368527366309,0.8580468495514786,0.4502034155199691
118,shuffle,0.8801489419013685,0.9214577556262492,0.9185587967379242,0.8991897886398408,0.9179607950821671,0.7657683143078584
118,random,0.46170215545517096,0.42088763389528744,0.7557739050212362,0.6710275660200312,0.6514687065770793,0.12593861562411246
118,small,0.7488451928093292,0.7493654617449788,0.7847330425129249,0.8828169031499065,0.8510860797163948,0.5301202251068982
119,shuffle,0.8011599076316129,0.8093486584304526,0.719572562972957,0.7073758222814516,0.7512020442272478,0.6075858311563536
119,random,0.690385145857534,0.7271194466133005,0.8804352323042051,0.7506233121878325,0.6221205677004791,0.4238665954450481
119,small,0.6701808213134333,0.6850947159894594,0.6409858614529016,0.9320665231717022,0.9483165098710435,0.40605558122046587
120,shuffle,0.7988376017247194,0.7161641193698025,0.5596405568521474,0.4602732471189379,0.34001128123917085,0.6115733367799181
120,random,0.8961931035483394,0.9047402509349909,0.7796769957720008,0.8420464216685144,0.6860990984098352,0.7938014976065959
120,small,0.6729954116772495,0.6821121544375292,0.7637465355042142,0.8336891224167237,0.7851345942683315,0.40342732564232486
121,shuffle,0.8079304949034806,0.8152659440027267,0.8978719031979664,0.9165150943902877,0.8602886032384135,0.6275760337002342
121,random,0.8658131448869089,0.8651636731787221,0.8098536378934358,0.8920198021525472,0.9231381697069941,0.7330511653540871
121,small,0.7635078567841074,0.7594703651627451,0.5898169350076878,0.7026969844973077,0.8139264432225447,0.5584647014262564
